month,bridgeId,bridgeName,depositUSD,withdrawUSD,totalUSD,netUSD
2025-06,69,CometBridge,37494.672344179424,64889.93470708696,102384.60705126639,-27395.262362907542
2025-07,69,CometBridge,35093.221242093074,83646.05981297651,118739.28105506957,-48552.83857088344
2025-08,69,CometBridge,14949.073690869622,41821.24272893359,56770.31641980322,-26872.16903806397
2025-09,69,CometBridge,12575.131582695687,12327.390436293095,24902.52201898878,247.74114640259216
2024-08,70,FastBTC,13073.38209191,43123.2405909,56196.622682810004,-30049.85849899
2024-09,70,FastBTC,2740125.3306323104,3857896.2408277,6598021.5714600105,-1117770.9101953898
2024-10,70,FastBTC,1805993.05622881,4041466.32017274,5847459.37640155,-2235473.26394393
2024-11,70,FastBTC,2164120.66687034,4219296.1528995205,6383416.81976986,-2055175.4860291802
2024-12,70,FastBTC,982258.42764228,2768881.90469689,3751140.33233917,-1786623.47705461
2025-01,70,FastBTC,870375.47945494,1422568.50122896,2292943.9806839,-552193.02177402
2025-02,70,FastBTC,3102594.90563291,1482816.86014709,4585411.76578,1619778.0454858197
2025-03,70,FastBTC,624667.73196561,1455764.15420804,2080431.88617365,-831096.42224243
2025-04,70,FastBTC,4955039.74551023,1681803.9917836902,6636843.7372939205,3273235.75372654
2025-05,70,FastBTC,1214503.32203647,3303557.60191872,4518060.92395519,-2089054.2798822501
2025-06,70,FastBTC,755007.79466926,926066.64537071,1681074.44003997,-171058.85070145002
2025-07,70,FastBTC,885135.42356656,1391568.67837143,2276704.10193799,-506433.25480487
2025-08,70,FastBTC,2590171.12771735,781735.03666223,3371906.16437958,1808436.09105512
2025-09,70,FastBTC,206634.05010764,540170.0191935,746804.06930114,-333535.96908586
2024-09,71,Crowdswap,111298.73901194481,51625.53303916723,162924.27205111203,59673.20597277757
2024-10,71,Crowdswap,122620.22308111149,228565.2607071033,351185.4837882148,-105945.0376259918
2024-11,71,Crowdswap,1025.931678845436,46852.02036645289,47877.95204529832,-45826.08868760745
2024-12,71,Crowdswap,0.0,115438.89759716472,115438.89759716472,-115438.89759716472
2025-01,71,Crowdswap,23869.645512573898,70359.85946135913,94229.50497393301,-46490.213948785226
2025-02,71,Crowdswap,59599.28692735291,96980.76481291898,156580.05174027188,-37381.47788556606
2025-03,71,Crowdswap,26625.53352887124,24828.31086029208,51453.84438916332,1797.222668579161
2025-04,71,Crowdswap,9315.209245227936,8181.505855599064,17496.715100826998,1133.7033896288717
2025-05,71,Crowdswap,9598.925861684174,5710.806679258065,15309.73254094224,3888.119182426108
2025-06,71,Crowdswap,12302.541817118637,6798.875115310258,19101.416932428896,5503.66670180838
2025-07,71,Crowdswap,43135.172498035805,18467.062111147177,61602.23460918298,24668.110386888628
2025-08,71,Crowdswap,7595.199556135487,7512.267988469478,15107.467544604964,82.93156766600936
2025-09,71,Crowdswap,9221.177527917376,12659.692609635787,21880.870137553164,-3438.5150817184103
2024-10,72,Mint,125773.71855601683,197303.54859809962,323077.2671541165,-71529.83004208279
2024-11,72,Mint,227492.29649993297,83094.29303119183,310586.5895311248,144398.00346874114
2024-12,72,Mint,462706.1201985885,422090.20988348284,884796.3300820714,40615.91031510567
2025-01,72,Mint,582137.8512180293,418254.1509331663,1000392.0021511957,163883.70028486295
2025-02,72,Mint,16346738.28323274,141551.28453777358,16488289.567770513,16205186.998694966
2025-03,72,Mint,17067.332828,399523.4554899422,416590.7883179422,-382456.1226619422
2025-04,72,Mint,6299.481517,7223759.198010834,7230058.679527834,-7217459.716493834
2025-05,72,Mint,11843.311456,4052128.8884624992,4063972.199918499,-4040285.5770064993
2025-06,72,Mint,3.9174,82078.909890758,82082.827290758,-82074.992490758
2025-07,72,Mint,4420.805035257477,98307.88234595985,102728.68738121733,-93887.07731070237
2025-08,72,Mint,1025.27615769,480847.2448557248,481872.52101341484,-479821.9686980348
2025-09,72,Mint,297.55028261,251501.95972983836,251799.5100124484,-251204.40944722836
2024-10,73,Sui Bridge,20860391.873358265,6415987.374936761,27276379.248295028,14444404.498421505
2024-11,73,Sui Bridge,39677239.68373902,23621581.84751141,63298821.53125043,16055657.836227609
2024-12,73,Sui Bridge,22159241.498377886,51088914.58247762,73248156.0808555,-28929673.084099732
2025-01,73,Sui Bridge,15466718.241475584,119608466.17318188,135075184.41465744,-104141747.93170628
2025-02,73,Sui Bridge,7476309.487074433,103969572.0838058,111445881.57088023,-96493262.59673136
2025-03,73,Sui Bridge,1760939.466647838,29027942.404504783,30788881.87115262,-27267002.937856946
2025-04,73,Sui Bridge,2274630.885268404,26846710.24203922,29121341.127307624,-24572079.356770813
2025-05,73,Sui Bridge,6605178.313181802,22684975.17049007,29290153.483671874,-16079796.85730827
2025-06,73,Sui Bridge,2094302.1686996203,54297890.9393268,56392193.10802642,-52203588.770627186
2025-07,73,Sui Bridge,1596428.7659657912,26578040.786107127,28174469.552072916,-24981612.020141333
2025-08,73,Sui Bridge,1381627.2668741718,57694473.80025345,59076101.06712762,-56312846.53337928
2025-09,73,Sui Bridge,1217924.3114631455,19129410.250931367,20347334.562394515,-17911485.939468224
2024-10,74,RetroBridge,24944158.655949466,24994819.67884401,49938978.33479347,-50661.02289454563
2024-11,74,RetroBridge,28129211.63294062,28249185.648737255,56378397.28167787,-119974.01579663769
2024-12,74,RetroBridge,22883096.88602037,23018568.363655973,45901665.24967634,-135471.47763560433
2025-01,74,RetroBridge,23115233.94920765,23181388.229706615,46296622.178914264,-66154.28049896954
2025-02,74,RetroBridge,12209472.544420755,12259524.83779703,24468997.382217783,-50052.29337627556
2025-03,74,RetroBridge,7342694.811249463,7378260.032436502,14720954.843685964,-35565.221187038886
2025-04,74,RetroBridge,6149226.316677194,6158753.4128366625,12307979.729513858,-9527.096159468398
2025-05,74,RetroBridge,9328941.053383661,9339762.682723543,18668703.736107204,-10821.629339879866
2025-06,74,RetroBridge,8429438.061829083,8437499.261644954,16866937.32347404,-8061.199815872402
2025-07,74,RetroBridge,8536391.192618093,8529843.634410277,17066234.82702837,6547.558207815106
2025-08,74,RetroBridge,10874618.607605217,10912036.383680943,21786654.99128616,-37417.77607572674
2025-09,74,RetroBridge,2980494.517841561,2989462.885065348,5969957.40290691,-8968.367223786661
2024-10,75,Layerswap,15917114.81534689,13612149.382577496,29529264.197924387,2304965.4327693945
2024-11,75,Layerswap,54242959.918298416,48580109.64832099,102823069.5666194,5662850.269977429
2024-12,75,Layerswap,51350703.5924696,45004781.45687492,96355485.04934452,6345922.135594675
2025-01,75,Layerswap,41316586.42019428,45818140.774949096,87134727.19514337,-4501554.354754813
2025-02,75,Layerswap,19619345.478361174,25842028.191217095,45461373.66957827,-6222682.71285592
2025-03,75,Layerswap,26158229.2733689,30683566.92123032,56841796.19459922,-4525337.647861423
2025-04,75,Layerswap,29245039.315156303,32170736.989481274,61415776.30463758,-2925697.6743249684
2025-05,75,Layerswap,25886078.50812114,29350289.130269036,55236367.638390176,-3464210.6221478945
2025-06,75,Layerswap,25966172.05344189,26419839.255223732,52386011.30866562,-453667.20178184204
2025-07,75,Layerswap,50820027.82281467,36870026.95187351,87690054.77468818,13950000.870941162
2025-08,75,Layerswap,79056914.75462517,101553705.15480639,180610619.90943155,-22496790.40018121
2025-09,75,Layerswap,73700119.79306942,102531485.26796035,176231605.0610298,-28831365.47489093
2025-03,76,Hyperlane,104247965.021761,104149141.11847,208397106.140231,98823.90329101031
2025-04,76,Hyperlane,221161975.262077,220151072.2363015,441313047.4983785,1010903.0257755062
2025-05,76,Hyperlane,409690269.0878389,405517639.94810796,815207909.0359468,4172629.1397309587
2025-06,76,Hyperlane,863737700.384582,863329535.6980269,1727067236.082609,408164.6865550246
2025-07,76,Hyperlane,341857854.599662,342023164.45306396,683881019.052726,-165309.8534019841
2025-08,76,Hyperlane,341298165.523343,343100708.25749195,684398873.7808349,-1802542.7341489606
2025-09,76,Hyperlane,434146411.40471,434239213.862328,868385625.267038,-92802.45761798843
2024-11,77,Wormhole,968720747.6639432,968720939.6951497,1937441687.359093,-192.03120653284714
2024-12,77,Wormhole,2947285640.6195664,2947285623.5698934,5894571264.18946,17.0496729016304
2025-01,77,Wormhole,2815562357.021084,2815317537.3422627,5630879894.363347,244819.67882124707
2025-02,77,Wormhole,1524580704.7579186,1524579737.691462,3049160442.449381,967.0664564780891
2025-03,77,Wormhole,1054423309.8054426,1053512089.3781523,2107935399.1835947,911220.4272902645
2025-04,77,Wormhole,1117079623.2523518,1101796195.2892396,2218875818.541591,15283427.963112118
2025-05,77,Wormhole,1105009799.3836172,1114285852.8645115,2219295652.2481284,-9276053.480894223
2025-06,77,Wormhole,905721324.6759677,901646171.3189608,1807367495.9949286,4075153.3570069727
2025-07,77,Wormhole,2100048547.7479854,2108269446.7306383,4208317994.4786234,-8220898.982652737
2025-08,77,Wormhole,1454584367.0947764,1440622399.450098,2895206766.544874,13961967.644678276
2025-09,77,Wormhole,2063028558.987234,2079852923.820776,4142881482.80801,-16824364.833541807
2024-12,78,Threshold Network,48400816.44845892,86789718.22596578,135190534.6744247,-38388901.77750686
2025-01,78,Threshold Network,122031339.29045548,116547913.81095964,238579253.1014151,5483425.479495837
2025-02,78,Threshold Network,84754462.33710544,99524114.67445517,184278577.0115606,-14769652.337349739
2025-03,78,Threshold Network,58576770.19892144,60320180.09188822,118896950.29080966,-1743409.8929667752
2025-04,78,Threshold Network,123423989.98865321,109131728.95817032,232555718.94682354,14292261.030482886
2025-05,78,Threshold Network,130068615.027567,138755435.34925833,268824050.37682533,-8686820.32169133
2025-06,78,Threshold Network,112702564.58475414,41970439.09644183,154673003.68119597,70732125.48831232
2025-07,78,Threshold Network,85873085.91565727,29125008.69820826,114998094.61386552,56748077.217449
2025-08,78,Threshold Network,58785775.01695111,26754736.61960911,85540511.63656022,32031038.397342
2025-09,78,Threshold Network,92294351.04470095,43965714.18706359,136260065.23176455,48328636.85763736
2024-12,79,Zircuit Bridge,50237751.06106946,13426132.164346661,63663883.225416124,36811618.89672279
2025-01,79,Zircuit Bridge,6402463.456168772,23956769.288157936,30359232.744326707,-17554305.83198916
2025-02,79,Zircuit Bridge,4548072.786866818,44783228.22712893,49331301.013995744,-40235155.44026212
2025-03,79,Zircuit Bridge,1013198.3608309542,7988946.956262133,9002145.317093087,-6975748.595431179
2025-04,79,Zircuit Bridge,658749.7774575208,12927476.113102756,13586225.890560277,-12268726.335645236
2025-05,79,Zircuit Bridge,329949.36461827345,836569.5563688427,1166518.9209871162,-506620.19175056927
2025-06,79,Zircuit Bridge,7275768.863474015,13118271.824221296,20394040.68769531,-5842502.960747281
2025-07,79,Zircuit Bridge,3328611.5377319516,4490832.084909392,7819443.622641344,-1162220.5471774403
2025-08,79,Zircuit Bridge,382410.68033718783,7614632.279775379,7997042.960112568,-7232221.599438192
2025-09,79,Zircuit Bridge,154952.5266422133,1188039.4587048758,1342991.9853470891,-1033086.9320626626
2024-12,80,Hyperliquid,4377973891.463163,3684328581.811291,8062302473.274454,693645309.6518728
2025-01,80,Hyperliquid,3473566972.2012806,2949195996.144216,6422762968.345497,524370976.0570642
2025-02,80,Hyperliquid,2336798200.3591185,2243173738.511833,4579971938.870952,93624461.8472853
2025-03,80,Hyperliquid,2083268094.6050458,2432043644.3165774,4515311738.921623,-348775549.7115315
2025-04,80,Hyperliquid,2102551511.1848097,1845703455.749511,3948254966.934321,256848055.43529874
2025-05,80,Hyperliquid,4445511802.540436,3193376538.212874,7638888340.75331,1252135264.3275623
2025-06,80,Hyperliquid,3048637024.8296285,2825995496.36362,5874632521.193248,222641528.4660089
2025-07,80,Hyperliquid,5403720106.095157,4260802416.129019,9664522522.224176,1142917689.966138
2025-08,80,Hyperliquid,5849622050.616255,5037425845.383261,10887047895.999516,812196205.2329941
2025-09,80,Hyperliquid,6071063105.187292,5850545240.892559,11921608346.079851,220517864.29473278
2024-12,81,PowPeg Fast Mode (Flyover),9545.5,925.72388013,10471.22388013,8619.77611987
2025-01,81,PowPeg Fast Mode (Flyover),3604.7909,103943.89603833,107548.68693833,-100339.10513833
2025-02,81,PowPeg Fast Mode (Flyover),1285850.03456676,712463.9672157101,1998314.00178247,573386.06735105
2025-03,81,PowPeg Fast Mode (Flyover),394623.40237188,1091176.6176260898,1485800.01999797,-696553.2152542099
2025-04,81,PowPeg Fast Mode (Flyover),288176.0310444,6030845.93459318,6319021.96563758,-5742669.90354878
2025-05,81,PowPeg Fast Mode (Flyover),1231390.59124,1047195.66366878,2278586.25490878,184194.92757121992
2025-06,81,PowPeg Fast Mode (Flyover),1259397.5850184,2843219.9150038697,4102617.5000222703,-1583822.32998547
2025-07,81,PowPeg Fast Mode (Flyover),815763.2660926799,1043242.1463403248,1859005.4124330047,-227478.88024764473
2025-08,81,PowPeg Fast Mode (Flyover),1608950.18545434,234986.16760779594,1843936.353062136,1373964.017846544
2025-09,81,PowPeg Fast Mode (Flyover),206057.53930519999,853699.7393678826,1059757.2786730826,-647642.2000626826
2025-01,82,UniversalX,3866461.4048986896,3312503.7694302024,7178965.1743288925,553957.635468487
2025-02,82,UniversalX,6556694.741805992,6901700.506079102,13458395.247885093,-345005.7642731094
2025-03,82,UniversalX,19068059.814071726,18694818.947169293,37762878.76124102,373240.8669024334
2025-04,82,UniversalX,7386626.373125342,5162744.78630139,12549371.159426732,2223881.586823952
2025-05,82,UniversalX,7256042.464215827,6315372.955325862,13571415.41954169,940669.5088899644
2025-06,82,UniversalX,5844982.330435314,4882329.968391414,10727312.298826728,962652.3620439002
2025-07,82,UniversalX,5396525.498713461,4283399.065439222,9679924.564152682,1113126.433274238
2025-08,82,UniversalX,3525150.177991348,3305136.837928404,6830287.015919752,220013.34006294393
2025-09,82,UniversalX,4906738.372233902,4780493.393787671,9687231.766021574,126244.9784462315
2025-02,83,Eclipse Canonical Bridge,7670394.849545545,0.0,7670394.849545545,7670394.849545545
2025-03,83,Eclipse Canonical Bridge,8827026.287488895,0.0,8827026.287488895,8827026.287488895
2025-04,83,Eclipse Canonical Bridge,4344276.846104422,0.0,4344276.846104422,4344276.846104422
2025-05,83,Eclipse Canonical Bridge,2022310.536033229,0.0,2022310.536033229,2022310.536033229
2025-06,83,Eclipse Canonical Bridge,1710184.1350168202,0.0,1710184.1350168202,1710184.1350168202
2025-07,83,Eclipse Canonical Bridge,2104196.89451849,0.0,2104196.89451849,2104196.89451849
2025-02,84,LayerZero,3133249514.560384,3124266656.8845143,6257516171.444898,8982857.675869383
2025-03,84,LayerZero,5125597904.97039,5104302909.804097,10229900814.774487,21294995.16629303
2025-04,84,LayerZero,5549808043.56814,5564080788.978634,11113888832.546774,-14272745.410493955
2025-05,84,LayerZero,7309359425.290852,7311463624.948023,14620823050.238874,-2104199.657171577
2025-06,84,LayerZero,5418268793.923763,5106155103.1588125,10524423897.082577,312113690.7649511
2025-07,84,LayerZero,5819060875.845991,5812691183.263334,11631752059.109325,6369692.582656488
2025-08,84,LayerZero,9977036174.853798,8783796107.366638,18760832282.220436,1193240067.487161
2025-09,84,LayerZero,17774859755.95912,11084591465.056011,28859451221.015133,6690268290.903112
2025-04,85,TRAIN Protocol,191.001733017602,158.17544592339047,349.17717894099246,32.82628709421154
2025-05,85,TRAIN Protocol,43.47770019921267,63.165325426500004,106.64302562571267,-19.68762522728733
2025-06,85,TRAIN Protocol,466.0123692484644,328.7705084375,794.7828776859643,137.2418608109644
2025-07,85,TRAIN Protocol,134.6285006284356,246.261600189,380.8901008174356,-111.63309956056439
2025-08,85,TRAIN Protocol,8152.047862284367,400354.4061201445,408506.4539824288,-392202.3582578601
2025-09,85,TRAIN Protocol,84041.7952521284,228169.65355821932,312211.4488103477,-144127.8583060909
2025-04,86,Fuel,432138.78674309555,681783.2976845744,1113922.0844276699,-249644.5109414789
2025-05,86,Fuel,1151284.0236885278,4017346.422095951,5168630.445784479,-2866062.398407424
2025-06,86,Fuel,1272432.9409631882,2043633.5390276567,3316066.4799908446,-771200.5980644685
2025-07,86,Fuel,1800637.4731754954,3713109.49850095,5513746.971676446,-1912472.025325455
2025-08,86,Fuel,353273.03045989235,1911697.9264300042,2264970.9568898967,-1558424.8959701117
2025-09,86,Fuel,249377.14620827688,1338850.2892797769,1588227.4354880538,-1089473.1430715001
2025-03,87,Lighter,13589445.836831251,4554667.33218164,18144113.16901289,9034778.504649611
2025-04,87,Lighter,87640509.85411683,51715463.41739112,139355973.27150795,35925046.436725706
2025-05,87,Lighter,109450483.63524774,95448906.13132328,204899389.76657102,14001577.503924463
2025-06,87,Lighter,155715617.68914956,116092645.00925826,271808262.6984078,39622972.67989132
2025-07,87,Lighter,167784528.8909513,237793740.9291912,405578269.8201425,-70009212.03823991
2025-08,87,Lighter,268660533.6066998,200960473.8693102,469621007.47601,67700059.73738961
2025-09,87,Lighter,531615489.06219786,415583862.30805564,947199351.3702536,116031626.75414222
2025-04,88,Movement,26938475.810593206,20285159.64748899,47223635.4580822,6653316.163104218
2025-05,88,Movement,54013500.751389556,32686756.4143769,86700257.16576645,21326744.337012656
2025-06,88,Movement,22425241.699839596,40065171.1100349,62490412.80987449,-17639929.410195302
2025-07,88,Movement,55001521.1629994,34801652.16367959,89803173.32667899,20199868.999319814
2025-08,88,Movement,7535811.820591039,12816606.47854175,20352418.29913279,-5280794.6579507105
2025-09,88,Movement,12615176.620329877,15157117.292430913,27772293.91276079,-2541940.672101037
2025-05,89,Asset Chain Bridge,1118.077942,1264.1947562018051,2382.2726982018053,-146.11681420180523
2025-06,89,Asset Chain Bridge,53476.8454232455,20160.975595,73637.8210182455,33315.86982824549
2025-07,89,Asset Chain Bridge,156241.8031351758,52572.89123460155,208814.69436977737,103668.91190057425
2025-08,89,Asset Chain Bridge,463434.5703851713,119439.84327450326,582874.4136596745,343994.727110668
2025-09,89,Asset Chain Bridge,148869.0246815178,79976.2206028144,228845.2452843322,68892.8040787034
2025-08,90,InterSoon,2222.5,2222.5,4445.0,0.0
2025-05,91,Everclear,0.0,122731157.93917155,122731157.93917155,-122731157.93917155
2025-06,91,Everclear,245351989.79569498,177926621.51918167,423278611.3148766,67425368.27651331
2025-07,91,Everclear,394111628.86611545,371471397.39619017,765583026.2623056,22640231.46992525
2025-08,91,Everclear,249768072.40822375,246238820.28771195,496006892.6959357,3529252.12051179
2025-09,91,Everclear,281327153.84367406,294351041.1411295,575678194.9848036,-13023887.29745544
2025-06,92,USDT0,1793605866.0658388,1779853326.808364,3573459192.8742027,13752539.257474946
2025-07,92,USDT0,2270790797.3342237,2212353017.1688933,4483143814.503117,58437780.16533023
2025-08,92,USDT0,2332646528.163933,2278211305.2128515,4610857833.376784,54435222.95108119
2025-09,92,USDT0,8385550734.5475,3887527301.100692,12273078035.648191,4498023433.446808
2025-06,93,Pheasant Network,22172.59764,9870.89764,32043.49528,12301.7
2025-07,93,Pheasant Network,1105224.1211795695,852517.3026680773,1957741.4238476467,252706.81851149217
2025-08,93,Pheasant Network,1134121.327633737,1068543.2869405232,2202664.61457426,65578.04069321387
2025-09,93,Pheasant Network,1379599.3435201852,1311729.6652311583,2691329.0087513435,67869.67828902694
2025-09,94,Teleswap,7241510.8137,7275061.511,14516572.3247,-33550.69730000003
2025-08,95,Relay,82146946.0,53098590.0,135245536.0,29048356.0
2025-09,95,Relay,1522067003.0,1042994424.0,2565061427.0,479072579.0
2024-04,96,Chainlink CCIP,6232138.94,8977711.85,15209850.790000001,-2745572.9099999997
2024-05,96,Chainlink CCIP,20087300.93,21748892.65,41836193.58,-1661591.7199999983
2024-06,96,Chainlink CCIP,33148419.7,38683575.769999996,71831995.47,-5535156.07
2024-07,96,Chainlink CCIP,29814221.15,32936242.86,62750464.01,-3122021.7100000004
2024-08,96,Chainlink CCIP,38127007.4,40369892.61,78496900.01,-2242885.2099999986
2024-09,96,Chainlink CCIP,65517307.4,66000284.08,131517591.48,-482976.67999999755
2024-10,96,Chainlink CCIP,123778568.14,128238814.19,252017382.33,-4460246.050000004
2024-11,96,Chainlink CCIP,324648421.24,329562245.86,654210667.1,-4913824.6199999945
2024-12,96,Chainlink CCIP,431967546.8,434321723.03000003,866289269.83,-2354176.2300000065
2025-01,96,Chainlink CCIP,379323387.27,382595006.77,761918394.04,-3271619.499999996
2025-02,96,Chainlink CCIP,322795034.65000004,323713242.57,646508277.22,-918207.9199999901
2025-03,96,Chainlink CCIP,335764484.44,433808012.13,769572496.57,-98043527.69
2025-04,96,Chainlink CCIP,263231348.52,275598382.48,538829731.0,-12367033.96
2025-05,96,Chainlink CCIP,538250616.1747954,425758348.8433198,964008965.0181152,112492267.33147559
2025-06,96,Chainlink CCIP,304517400.9,363306773.48999995,667824174.39,-58789372.58999998
2025-07,96,Chainlink CCIP,503930492.64,513053461.38,1016983954.02,-9122968.740000054
2025-08,96,Chainlink CCIP,465775814.88,569589283.47,1035365098.35,-103813468.58999999
2025-09,96,Chainlink CCIP,897680437.92,1443924025.92,2341604463.84,-546243588.0
2025-09,97,Agglayer,33532011.17536418,17998974.969495628,51530986.14485981,15533036.205868553
2025-09,98,Cashmere,211732062.0,209443254.0,421175316.0,2288808.0
2024-05,9999,zkBridge,363477684.0506996,363586231.0124726,727063915.0631722,-108546.96177306981
2024-06,9999,zkBridge,312233020.3858751,311598991.0574188,623832011.4432939,634029.328456224
2024-07,9999,zkBridge,317217462.5271082,311596237.2855102,628813699.8126184,5621225.241598015
2024-08,9999,zkBridge,290346251.59333766,329455774.56951594,619802026.1628536,-39109522.97617826
2024-09,9999,zkBridge,292414694.5368349,351512680.0674403,643927374.6042751,-59097985.53060541
2024-10,9999,zkBridge,197497194.1194109,200225463.91196388,397722658.0313748,-2728269.792552983
2024-11,9999,zkBridge,98582237.76365434,98791278.49329415,197373516.25694847,-209040.72963981924
2024-12,9999,zkBridge,4721089.771217471,6310933.6270152,11032023.398232672,-1589843.85579773
2025-01,9999,zkBridge,3324779.858891697,5566148.644653432,8890928.50354513,-2241368.7857617354
2025-02,9999,zkBridge,1446600.5481746376,2628944.2642291035,4075544.812403741,-1182343.7160544659
2025-03,9999,zkBridge,1883022.868491302,7489722.490152732,9372745.358644033,-5606699.621661429
2025-04,9999,zkBridge,884713.6405910366,1160113.1884214177,2044826.8290124545,-275399.54783038114
2025-05,9999,zkBridge,148394.32826256,139351.99842621954,287746.3266887796,9042.329836340483
2025-06,9999,zkBridge,72062.83933292936,75246.87926931762,147309.71860224698,-3184.0399363882525
2025-07,9999,zkBridge,168436.19099750725,232586.50030922962,401022.69130673684,-64150.3093117224
2025-08,9999,zkBridge,154042.55209825205,154051.63639716423,308094.18849541625,-9.084298912186057
2025-09,9999,zkBridge,234394.67328403986,214215.10422140625,448609.7775054461,20179.56906263362
